session_id,report_id,claim_id,citance_id,source,kept,reference_removed,complete,reference_key,ai_reference_key,reference_match,verdict,ai_verdict,verdict_match,verdict_confidence,ai_confidence,claim_type,ai_claim_type,claim_type_match,is_ambiguous,ai_is_ambiguous,is_overstatement,ai_is_overstatement,n_evidence,n_ai_evidence,evidence_recall,citance_text_similarity,citance_text,ai_citance_text,attribution_correct,ai_claim,corrected_claim,evidence_sentences,ai_evidence
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,kuchaiev2019nemo9,c_1ylbfc8,ai,True,False,True,kuchaiev2019nemo,kuchaiev2019nemo,True,Supported,Supported,True,high,0.99,other,other,True,False,False,False,False,2,3,1.0,1.0,Forced alignment is performed using Connectionist Temporal Classification (CTC) models implemented in NVIDIA NeMo~.,Forced alignment is performed using Connectionist Temporal Classification (CTC) models implemented in NVIDIA NeMo~.,True,The cited work describes NVIDIA NeMo.,,"NeMo is built around neural modules, conceptual blocks of neural networks that take typed inputs and produce typed outputs. ||| NeMo: a toolkit for building AI applications using Neural Modules Oleksii Kuchaiev, Jason Li, Huyen Nguyen, Oleksii Hrinchuk, Ryan Leary, Boris Ginsburg, Samuel Kriman, Stanislav Beliaev, Vitaly Lavrukhin, Jack Cook, Patrice Castonguay, Mariya Popova, Jocelyn Huang, Jonathan M.","NeMo: a toolkit for building AI applications using
Neural Modules
Oleksii Kuchaiev, Jason Li, Huyen Nguyen, Oleksii Hrinchuk, Ryan Leary, Boris Ginsburg,
Samuel Kriman, Stanislav Beliaev, Vitaly Lavrukhin, Jack Cook, Patrice Castonguay,
Mariya Popova, Jocelyn Huang, Jonathan M. ||| Cohen
NVIDIA
Santa Clara, CA
{okuchaiev,jasoli,chipn,ohrinchuk,rleary,bginsburg,skriman,stanislavv,
vlavrukhin,jocook,pcastonguay,mpopova,jocelynh,jocohen}@nvidia.com
Abstract
NeMo (Neural Modules) is a Python framework-agnostic toolkit for creating AI
applications through re-usability, abstraction, and composition. ||| NeMo is built
around neural modules, conceptual blocks of neural networks that take typed inputs
and produce typed outputs."
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,radford2022whisper1,c_x42mgo,ai,True,False,True,radford2022whisper,radford2022whisper,True,Supported,Supported,True,high,0.98,background,background,True,False,False,False,False,2,3,1.0,1.0,"Although self-supervised and weakly supervised pretraining has improved general ASR performance (e.g., wav2vec~2.0~ and Whisper~), domain mismatch remains a major source of error, motivating the need for recent, domain-specific speech resources.","Although self-supervised and weakly supervised pretraining has improved general ASR performance (e.g., wav2vec~2.0~ and Whisper~), domain mismatch remains a major source of error, motivating the need for recent, domain-specific speech resources.",True,The cited work is an example of self-supervised or weakly supervised pretraining that has improved general ASR performance.,,"In this work we close that gap, scaling weakly supervised speech recognition the next order of magnitude to 680,000 hours of labeled audio data. ||| We demonstrate models trained at this scale transfer well to existing datasets zeroshot, removing the need for any dataset-specific fine-tuning to achieve high-quality results.","We call our approach Whisper2. ||| In this work we close that
gap, scaling weakly supervised speech recognition the next
order of magnitude to 680,000 hours of labeled audio data. ||| We demonstrate models
trained at this scale transfer well to existing datasets zero-
shot, removing the need for any dataset-speciﬁc ﬁne-tuning
to achieve high-quality results."
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,radford2022whisper11,c_lvdbml,ai,True,False,True,radford2022whisper,radford2022whisper,True,Supported,Supported,True,high,0.99,other,other,True,False,False,False,False,1,3,1.0,1.0,"We benchmark representative ASR systems spanning sequence-to-sequence and transducer architectures: OpenAI Whisper models~ (base, medium, large-v2) and NVIDIA NeMo’s Parakeet-TDT-0.6B-v2~.","We benchmark representative ASR systems spanning sequence-to-sequence and transducer architectures: OpenAI Whisper models~ (base, medium, large-v2) and NVIDIA NeMo’s Parakeet-TDT-0.6B-v2~.",True,The cited work describes OpenAI Whisper models.,,We call our approach Whisper2.,"We call our approach Whisper2. ||| Model
Since the focus of our work is on studying the capabilities
of large-scale supervised pre-training for speech recogni-
tion, we use an off-the-shelf architecture to avoid confound-
ing our ﬁndings with model improvements. ||| Training Details
We train a suite of models of various sizes in order to study
the scaling properties of Whisper."
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,spgispeech26,c_1oz75r2,ai,True,False,True,spgispeech2,spgispeech2,True,Supported,Partially Supported,False,high,0.9,background,background,True,False,False,False,False,1,4,1.0,1.0,"SPGISpeech, released in 2021 and expanded in 2025~, provides over 5,000 hours of professionally transcribed earnings-call audio.","SPGISpeech, released in 2021 and expanded in 2025~, provides over 5,000 hours of professionally transcribed earnings-call audio.",,"SPGISpeech was released in 2021, expanded in 2025, and provides over 5,000 hours of professionally transcribed earnings-call audio.",,"SPGISpeech 2.0 consists of 3,780 additional hours of professionally transcribed earnings calls.","SPGISpeech 2.0 consists of 3,780 additional hours of pro-
fessionally transcribed earnings calls. ||| Features of SPGISpeech 2.0
Similarly to the original SPGISpeech [11], this dataset contains:
• 3,780 hours of audio from corporate earnings calls in English.
• Fully-formatted, professional, manual transcription.
• Both spontaneous and narrated speech.
• Varied teleconference recording conditions.
• A diverse selection of L1 and L2 accents, spread globally.
• Varied topics relevant to business and finance, including a
broad range of named entities. ||| Corpus Generation
The SPGISpeech 2.0 corpus resembles the original SPGISpeech
corpus in many ways. ||| Most of these differences arose from two root
arXiv:2508.05554v1  [cs.SD]  7 Aug 2025 causes."
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,spgispeech5,c_1oz75r2,ai,True,False,True,spgispeech,spgispeech,True,Supported,Partially Supported,False,high,0.98,background,background,True,False,False,False,False,2,4,1.0,1.0,"SPGISpeech, released in 2021 and expanded in 2025~, provides over 5,000 hours of professionally transcribed earnings-call audio.","SPGISpeech, released in 2021 and expanded in 2025~, provides over 5,000 hours of professionally transcribed earnings-call audio.",,"SPGISpeech was released in 2021, expanded in 2025, and provides over 5,000 hours of professionally transcribed earnings-call audio.",,"We present baseline Conformer-based models trained on a corpus of 5,000 hours of professionally transcribed earnings calls, achieving a CER of 1.7. ||| SPGISpeech: 5,000 hours of transcribed financial audio for fully formatted end-to-end speech recognition Patrick K.","We present baseline Conformer-based models trained
on a corpus of 5,000 hours of professionally transcribed earn-
ings calls, achieving a CER of 1.7. ||| As a contribution to the
STT research community, we release the corpus free for non-
commercial use.1
2. ||| SPGISpeech: 5,000 hours of transcribed ﬁnancial audio for fully formatted
end-to-end speech recognition
Patrick K. ||| First, LibriSpeech consists entirely of narrated text, hence it
3Rhymes with “squeegee“.
arXiv:2104.02014v2  [cs.CL]  6 Apr 2021 lacks many of the acoustic and prosodic features of spontaneous
speech."
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,xu2023efficient12,c_lvdbml,ai,True,False,True,xu2023efficient,xu2023efficient,True,NEI,NEI,True,medium,0.97,other,other,True,False,False,,False,0,3,,1.0,"We benchmark representative ASR systems spanning sequence-to-sequence and transducer architectures: OpenAI Whisper models~ (base, medium, large-v2) and NVIDIA NeMo’s Parakeet-TDT-0.6B-v2~.","We benchmark representative ASR systems spanning sequence-to-sequence and transducer architectures: OpenAI Whisper models~ (base, medium, large-v2) and NVIDIA NeMo’s Parakeet-TDT-0.6B-v2~.",True,The cited work describes NVIDIA NeMo’s Parakeet-TDT-0.6B-v2.,,,"Efficient Sequence Transduction by Jointly Predicting Tokens and Durations
Hainan Xu 1 Fei Jia 1 Somshubra Majumdar 1 He Huang 1 Shinji Watanabe 2 Boris Ginsburg 1
Abstract
This
paper
introduces
a
novel
Token-and-
Duration Transducer (TDT) architecture for
sequence-to-sequence tasks. ||| Our implementation of the TDT model
will be open-sourced with the NeMo (https:
//github.com/NVIDIA/NeMo) toolkit.
1. ||| Token-and-Duration Transducers
A Token-and-Duration Transducer (TDT) differs from con-
ventional transducers in that it predicts the token duration
of the current emission."
668e0024b0814d9181768736da410902,8991236a1afc41928d5e2e144f0e2a43,zhang2021nemo13,c_1i05q9u,ai,True,False,True,zhang2021nemo,zhang2021nemo,True,Supported,Supported,True,high,0.99,other,other,True,False,False,False,False,1,3,1.0,1.0,"For normalization-based variants, the same NeMo English text normalization~ is applied to both reference and hypothesis.\\ Reproducibility: All sampling and segmentation procedures use a fixed random seed.","For normalization-based variants, the same NeMo English text normalization~ is applied to both reference and hypothesis.\\ Reproducibility: All sampling and segmentation procedures use a fixed random seed.",True,The cited work describes NeMo English text normalization.,,The NeMo Text Processing package and English grammars for TN and ITN are open-sourced in the NeMo toolkit [3]1. 2.,"NeMo (Inverse) Text Normalization: From Development To Production
Yang Zhang, Evelina Bakhturina, Boris Ginsburg
NVIDIA, Santa Clara, USA
{yangzhang, ebakhturina, bginsburg}@nvidia.com
Abstract
We introduce the NeMo Text Processing (NTP) toolkit - an
open-source Python library for text normalization (TN) and in-
verse text normalization (ITN) based on weighted ﬁnite-state
transducers (WFSTs). ||| The NeMo Text Processing package and English grammars
for TN and ITN are open-sourced in the NeMo toolkit [3]1.
2. ||| We provide a set of grammars for English TN
and ITN tasks using Pynini."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,boratko2018arc22,c_ruh1ft,ai,True,False,True,boratko2018arc,boratko2018arc,True,Supported,Supported,True,high,0.99,background,background,True,False,False,False,False,3,5,1.0,1.0,"ARC analyses characterize knowledge and reasoning demands, and semantic taxonomies organize generation defects.","ARC analyses characterize knowledge and reasoning demands, and semantic taxonomies organize generation defects.",True,ARC analyses characterize knowledge and reasoning demands.,,"Contributions: In this work, in order to overcome some of the limitations of Clark et al. (2018) described above, we present a detailed annotation process for the ARC dataset. ||| In this section, we first discuss the classification types and associated annotation rules. 3.1 Knowledge Types In most question-answering (QA) scenarios, the knowledge that is present with the system (or the agent) determines whether a given question can be answered. ||| Specifically, we (a) introduce a novel labeling interface that allows a distributed set of annotators to label the knowledge and reasoning types; and (b) improve upon the knowledge and reasoning type categories provided previously, in order to make the annotation more intuitive and accurate.","Contributions: In this work, in order to overcome
some of the limitations of Clark et al. (2018) de-
scribed above, we present a detailed annotation
process for the ARC dataset. ||| Speciﬁcally, we (a)
introduce a novel labeling interface that allows a
distributed set of annotators to label the knowledge
and reasoning types; and (b) improve upon the
knowledge and reasoning type categories provided
previously, in order to make the annotation more
intuitive and accurate. ||| In this sec-
tion, we ﬁrst discuss the classiﬁcation types and
associated annotation rules.
3.1
Knowledge Types
In most question-answering (QA) scenarios, the
knowledge that is present with the system (or the
agent) determines whether a given question can be
answered. ||| Table 2 shows the reasoning labels and classiﬁca-
tion rules that we used for labeling the dataset. ||| Bridging this gap
appears to be a requirement for making progress
on this and similar datasets.
7
Conclusion & Future Work
In this paper, we introduce a novel annotation in-
terface and deﬁne annotation instructions for the
knowledge and reasoning type labels that are used
for question analysis for standardized tests."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,bowman2021benchmarking21,c_9kcqss,ai,True,False,True,bowman2021benchmarking,bowman2021benchmarking,True,Supported,Supported,True,high,0.96,causal,causal,True,False,False,False,False,3,6,1.0,1.0,Benchmark validity and annotation reliability further constrain score interpretation.,Benchmark validity and annotation reliability further constrain score interpretation.,True,Benchmark validity and annotation reliability constrain score interpretation.,,"We believe that no current benchmark for any difficult broad-domain NLU task satisfies all four: 3.1 Validity If one system significantly outperforms another on some benchmark, then that result should be strong evidence that the higher-scoring system is actually better at the task tested by the benchmark. ||| The first two cases straightforwardly compromise the validity of the benchmark, but the third is somewhat subtler. ||| When a benchmark contains many instances of this kind of legitimate disagreement, a machine learning model will be able to study a benchmark dataset’s training set for clues about typical human behavior that might allow it to perform better than any single human annotator.","We believe that no
current benchmark for any difﬁcult broad-domain
NLU task satisﬁes all four:
3.1
Validity
If one system signiﬁcantly outperforms another on
some benchmark, then that result should be strong
evidence that the higher-scoring system is actually
better at the task tested by the benchmark. ||| Such an ecosystem might involve frequent forma-
tive evaluations on a conventional non-adversarial
benchmark in conjunction with periodic organized
evaluations in an adversarial setting.
3.2
Reliable Annotation
For our benchmarks to incentivize the development
of sound new methods, the labels for their test
examples should be reliably correct. ||| This means
avoiding three failure cases: (i) examples that are
carelessly mislabeled, (ii) examples that have no
clear correct label due to unclear or underspeciﬁed
task guidelines, and (iii) examples that have no
clear correct label under the relevant metric due to
legitimate disagreements in interpretation among
annotators. ||| The ﬁrst two cases straightforwardly
compromise the validity of the benchmark, but the
third is somewhat subtler. ||| When a benchmark contains many instances of
this kind of legitimate disagreement, a machine
learning model will be able to study a benchmark
dataset’s training set for clues about typical hu-
man behavior that might allow it to perform better
than any single human annotator. ||| This effect could
contribute to misleading reports of super-human
performance on such benchmarks, where human
performance reﬂects the behavior of humans who
are reporting their own judgments, rather than at-
tempting to predict the most frequently assigned
label, as the model does."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,clark2018arc25,c_10vek30,ai,True,False,True,clark2018arc,clark2018arc,True,Supported,Not Supported,False,high,0.99,background,background,True,False,False,False,False,1,3,1.0,0.196,ARC-Challenge .,"The fixed question sets contain 150 MATH training items, stratified across five difficulty levels, and 150 ARC-Challenge validation items.",,The fixed question sets contain 150 ARC-Challenge validation items.,,"In addition, to encourage focus on advanced phenomena, we have partitioned ARC into a Challenge Set (2590 questions), containing questions answered incorrectly by both a retrieval-based algorithm and a word co-occurrence algorithm, and an Easy Set (5197 questions), containing the remainder.","Challenge
Easy
Total
Train
1119
2251
3370
Dev
299
570
869
Test
1172
2376
3548
TOTAL
2590
5197
7787
le 1: Number of questions in the ARC partitions.
Grade
Challenge
Easy
%
(# qns)
%
(# qns)
3
3.6
(94 qns)
3.4
(176 qns)
4
9
(233)
11.4
(591)
5
19.5
(506)
21.2
(1101)
6
3.2
(84)
3.4
(179)
7
14.4
(372)
10.7
(557)
8
41.4
(1072)
41.2
(2139)
9
8.8
(229)
8.7
(454)
The Pointwise Mutual Information (PMI) S
second ﬁlter we apply is the PMI solver, als
et al. (2016), again described here for comple
uses the same corpus as the IR solver, and form
of computing and applying associational know
a question q and an answer option ai, it uses P
wise mutual information (Church and Hanks, 1
sure the strength of the associations between p
parts of ai. Given a large corpus C, the PMI for
x and y is deﬁned as
PMI(x, y) = log p(x, y)
p(x)p(y)
Here p(x, y) is the joint probability that x an
gether in C, within a certain window of text
word window). The term p(x)p(y), on the oth
t th
b bilit
ith
hi h
d ||| In addition, to encourage focus on advanced phenomena,
we have partitioned ARC into a Challenge Set (2590 ques-
tions), containing questions answered incorrectly by both
a retrieval-based algorithm and a word co-occurrence algo-
rithm, and an Easy Set (5197 questions), containing the re-
mainder. ||| They are drawn from a variety of sources, and
sorted into a Challenge Set of 2590 “hard” questions (those
that both a retrieval and a co-occurrence method fail to an-
swer correctly) and an Easy Set of 5197 questions."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,doddapaneni2024blindspots4,c_r1pift,ai,True,False,True,doddapaneni2024blindspots,doddapaneni2024blindspots,True,Supported,Supported,True,high,0.99,background,background,True,False,False,False,False,2,2,1.0,1.0,Prior work has documented both the usefulness and the biases of LLM evaluators.,Prior work has documented both the usefulness and the biases of LLM evaluators.,True,Prior work has documented both the usefulness and the biases of LLM evaluators.,,"Recent studies have explored the effectiveness of LLMs as evaluators and have reported strong correlations with human evaluations (Dubois et al., 2023; Zheng et al., 2023). ||| Studies around Evaluator LLMs have highlighted the various biases - position bias (Zheng et al., 2023; Wang et al., 2023c), self preference bias (Panickssery et al., 2024; Liu et al., 2023), verbosity bias (Wu and Aji, 2023; Zeng et al., 2023), etc.","Recent studies have explored the effectiveness
of LLMs as evaluators and have reported strong
correlations with human evaluations (Dubois et al.,
2023; Zheng et al., 2023). ||| Studies around Eval-
uator LLMs have highlighted the various biases
- position bias (Zheng et al., 2023; Wang et al.,
2023c), self preference bias (Panickssery et al.,
2024; Liu et al., 2023), verbosity bias (Wu and Aji,
2023; Zeng et al., 2023), etc."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,dubois2024lengthcontrolled3,c_r1pift,ai,True,False,True,dubois2024lengthcontrolled,dubois2024lengthcontrolled,True,Supported,Supported,True,high,0.97,background,background,True,False,False,False,False,2,3,1.0,1.0,Prior work has documented both the usefulness and the biases of LLM evaluators.,Prior work has documented both the usefulness and the biases of LLM evaluators.,True,Prior work has documented both the usefulness and the biases of LLM evaluators.,,"However, these auto-annotators can introduce biases that are hard to remove. ||| Hashimoto1 1Stanford University 2Independent Researcher Abstract LLM-based auto-annotators have become a key component of the LLM development process due to their cost-effectiveness and scalability compared to human-based evaluation.","Hashimoto1
1Stanford University
2Independent Researcher
Abstract
LLM-based auto-annotators have become a key component of the LLM de-
velopment process due to their cost-effectiveness and scalability compared
to human-based evaluation. ||| However, these auto-annotators can introduce
biases that are hard to remove. ||| While these approaches show a high correlation with human
annotators, they often do so by exploiting spurious correlations such as the length of the
output, the presence of lists, or various position biases Li et al. (2023); Zheng et al. (2023);
Koo et al. (2023); Wang et al. (2023); Wu & Aji (2023)."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,gu2025surveyjudge5,c_r1pift,ai,True,False,True,gu2025surveyjudge,gu2025surveyjudge,True,Supported,Supported,True,high,0.99,background,background,True,False,False,False,False,3,4,1.0,1.0,Prior work has documented both the usefulness and the biases of LLM evaluators.,Prior work has documented both the usefulness and the biases of LLM evaluators.,True,Prior work has documented both the usefulness and the biases of LLM evaluators.,,"Large Language Models (LLMs) have achieved remarkable success across diverse domains, leading to the emergence of ""LLM-as-a-Judge,"" where LLMs are employed as evaluators for complex tasks. ||| A Survey on LLM-as-a-Judge 4.2 Bias As LLM-as-a-Judge becomes more widely deployed, it has been observed to manifest a range of salient biases, even in cases where its evaluations align with human judgments. ||| Such internal biases may propagate into the LLM-as-a-Judge setting, potentially resulting in unfair evaluation outcomes and, in turn, influencing the development of downstream LLMs.","Large Language Models (LLMs) have
achieved remarkable success across diverse domains, leading to the emergence of ""LLM-as-a-Judge,"" where
LLMs are employed as evaluators for complex tasks. ||| A Survey on LLM-as-a-Judge
4.2
Bias
As LLM-as-a-Judge becomes more widely deployed, it has been observed to manifest a range of
salient biases, even in cases where its evaluations align with human judgments. ||| Such internal biases may propagate into the LLM-as-a-Judge setting, potentially
resulting in unfair evaluation outcomes and, in turn, influencing the development of downstream
LLMs. ||| This section systematically reviews these domains, outlining how LLM-as-a-Judge
contributes to reliable and scalable evaluation in each.
5.1
Machine Learning
Large Language Models (LLMs) have emerged as powerful evaluative tools across a wide range
of machine learning (ML) tasks, giving rise to the paradigm of “LLM-as-a-Judge”."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,hendrycks2021math24,c_10vek30,ai,True,False,True,hendrycks2021math,hendrycks2021math,True,Supported,Partially Supported,False,high,0.96,background,background,True,False,False,False,False,1,3,1.0,0.242,MATH training items,"The fixed question sets contain 150 MATH training items, stratified across five difficulty levels, and 150 ARC-Challenge validation items.",False,The fixed question sets contain 150 MATH training items stratified across five difficulty levels.,MATH training items,"The Mathematics Aptitude Test of Heuristics dataset, abbreviated MATH, has 12,500 problems (7,500 training and 5,000 test).","The Mathematics Aptitude Test of Heuristics dataset, abbreviated MATH, has 12,500 problems
(7,500 training and 5,000 test). ||| We encode a problem’s difﬁculty level from ‘1’ to ‘5,’
following AoPS. ||| A subject’s easiest problems for humans are assigned a difﬁculty level of ‘1,’ and a
subject’s hardest problems are assigned a difﬁculty level of ‘5.’ Concretely, the ﬁrst few problems
of an AMC 8 exam are often level 1, while AIME problems are level 5."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,huang2024cannot9,c_6j7z0q,ai,True,False,True,huang2024cannot,huang2024cannot,True,Supported,Supported,True,high,0.94,causal,causal,True,False,False,False,False,4,5,1.0,1.0,"Self-Refine iteratively revises outputs using self-generated feedback, while Reflexion uses verbal feedback and memory to improve subsequent attempts; later analyses identify conditions under which intrinsic or externally supported correction helps or harms.","Self-Refine iteratively revises outputs using self-generated feedback, while Reflexion uses verbal feedback and memory to improve subsequent attempts; later analyses identify conditions under which intrinsic or externally supported correction helps or harms.",True,Later analyses identify conditions under which intrinsic or externally supported correction helps or harms.,,"In this work, we demonstrate that current LLMs cannot improve their reasoning performance through intrinsic self-correction. ||| Therefore, when valid external feedback is available, it is beneficial to leverage it properly to enhance model performance. ||| Thus, it is plausible that there exist self-correction strategies that could enhance LLM performance in other domains. ||| For example, LLMs can properly evaluate whether a response is inappropriate (Ganguli et al., 2023), but they may struggle to identify errors in their reasoning.","In this work, we demonstrate that current LLMs
cannot improve their reasoning performance through intrinsic self-correction. ||| Therefore, when valid
external feedback is available, it is beneficial to leverage it properly to enhance model performance. ||| For example, Chen et al. (2023b) show that LLMs can significantly improve their code generation
performance through self-debugging by including code execution results in the feedback prompt to
fix issues in the predicted code. ||| Thus, it is
plausible that there exist self-correction strategies that could enhance LLM performance in other
domains. ||| For
example, LLMs can properly evaluate whether a response is inappropriate (Ganguli et al., 2023),
but they may struggle to identify errors in their reasoning."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,huidrom2023consensustaxonomy23,c_ruh1ft,ai,True,False,True,huidrom2023consensustaxonomy,huidrom2023consensustaxonomy,True,Supported,Supported,True,high,0.94,background,background,True,False,False,False,False,2,3,1.0,1.0,"ARC analyses characterize knowledge and reasoning demands, and semantic taxonomies organize generation defects.","ARC analyses characterize knowledge and reasoning demands, and semantic taxonomies organize generation defects.",True,Semantic taxonomies organize generation defects.,,"Content/Meaning Error: The highest level error category subsuming all errors in outputs that relate to the content/meaning of the output rather than its form (see also start of Section 5.2 on content vs. form). 2. ||| A standardised and generalised taxonomy of content/meaning error types derived directly from the minimally merged taxonomy (Section 5.2 and Figure 2), which is applicable across different input-controlled language generation tasks1 and application domains.","A standardised and generalised taxonomy of
content/meaning error types derived directly
from the minimally merged taxonomy (Sec-
tion 5.2 and Figure 2), which is applicable
across different input-controlled language gen-
eration tasks1 and application domains. ||| We proceed towards this goal in two
steps: (1) directly deriving a single hierarchy of er-
ror types from our sample of existing taxonomies,
minimally merging only those categories that are
identical in scope (even if a different category name
is used); (2) merging further error categories that
are very similar (but not necessarily identical) in
scope, yielding what we call a maximally merged
taxonomy which standardises over, and encodes the
consensus among, the original error type schemes. ||| Content/Meaning Error: The highest level
error category subsuming all errors in outputs
that relate to the content/meaning of the out-
put rather than its form (see also start of Sec-
tion 5.2 on content vs. form).
2."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,jones2022biases20,c_17rasn4,ai,True,False,True,jones2022biases,jones2022biases,True,Supported,Partially Supported,False,high,0.91,background,background,True,False,False,False,False,3,4,1.0,0.777,Hypothesis-driven error analysis cautions against reducing evaluation to held-out accuracy.,"Behavioral testing, measurement theory, and hypothesis-driven error analysis all caution against reducing evaluation to held-out accuracy.",False,"Behavioral testing, measurement theory, and hypothesis-driven error analysis all caution against reducing evaluation to held-out accuracy.",,"In order to asses the reliability of these open-ended generation systems, we aim to identify qualitative categories of erroneous behavior, beyond identifying individual errors. ||| In order to better reason about how complex systems err, we need methods to test whether systems make the same qualitative error across different prompts, even when the generated outputs differ. ||| We must understand not only when systems err, but also the kinds of errors they make, as some errors are much more costly than others.","In order to asses the reliability of these open-ended generation systems, we
aim to identify qualitative categories of erroneous behavior, beyond identifying
individual errors. ||| We must
understand not only when systems err, but also the kinds of errors they make, as some errors are much
more costly than others. ||| Benchmarks that measure
model performance on multiple choice questions [Wang et al., 2019b,a, Hendrycks et al., 2021b],
mathematics [Hendrycks et al., 2021c, Cobbe et al., 2021], long-form question answering [Lin et al.,
2021, Gabriel et al., 2021, Shuster et al., 2021, Krishna et al., 2021], and coding problems [Hendrycks
et al., 2021a, Chen et al., 2021] reveal inputs that the model errs on, but not the kind of error it makes. ||| In order to better reason about how complex systems err, we need methods to test whether systems
make the same qualitative error across different prompts, even when the generated outputs differ."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,kamoi2024when11,c_6j7z0q,ai,True,False,True,kamoi2024when,kamoi2024when,True,Supported,Supported,True,high,0.96,causal,causal,True,False,False,False,False,3,4,1.0,1.0,"Self-Refine iteratively revises outputs using self-generated feedback, while Reflexion uses verbal feedback and memory to improve subsequent attempts; later analyses identify conditions under which intrinsic or externally supported correction helps or harms.","Self-Refine iteratively revises outputs using self-generated feedback, while Reflexion uses verbal feedback and memory to improve subsequent attempts; later analyses identify conditions under which intrinsic or externally supported correction helps or harms.",True,Later analyses identify conditions under which intrinsic or externally supported correction helps or harms.,,"However, recent studies report that intrinsic self-correction does not improve or even degrade the performance in tasks such as arithmetic reasoning, closed-book QA (Huang et al., 2024a; Gou et al., 2024), code generation (Gou et al., 2024; Olausson et al., 2024), plan generation (Valmeekam et al., 2023), and graph coloring (Stechly et al., 2023). ||| These prior studies widely agree that self-correction can improve LLM responses when reliable external tools or knowledge suitable for improving feedback are available. ||| Prior studies widely agree that LLMs can refine their responses given reliable feedback (§5).","In summary, our anal-
ysis identifies the properties required for successful
self-correction as follows:
[RQ1] When can LLMs self-correct based solely
on the inherent capabilities of LLMs?
• In general tasks, no prior work shows reliable
evidence of successful self-correction with in-
context learning. (§4)
• In tasks with specific properties that are excep-
tionally favorable for self-correction (e.g., re-
sponses are decomposable), self-correction is ef-
fective even with in-context learning. (§4)
[RQ2] When can LLMs self-correct the best-
possible initial responses with external informa-
tion?
• Self-correction is effective in tasks where reliable
external feedback is available. (§5.1)
• Fine-tuning enables self-correction when large
training data is available but is unexplored for
small training data. (§5.2)
[RQ3] When are the final outputs of self-correction
better than other approaches?
• Self-correction is often not compared with suf-
ficiently strong baselines, and it is still unclear
whether it is better than other approaches. (§6)
This survey is organized as follows. ||| However, recent studies report
that intrinsic self-correction does not improve or
even degrade the performance in tasks such as arith-
metic reasoning, closed-book QA (Huang et al.,
2024a; Gou et al., 2024), code generation (Gou
et al., 2024; Olausson et al., 2024), plan genera-
tion (Valmeekam et al., 2023), and graph coloring
(Stechly et al., 2023). ||| These prior studies
widely agree that self-correction can improve LLM
responses when reliable external tools or knowl-
edge suitable for improving feedback are available. ||| Prior
studies widely agree that LLMs can refine their
responses given reliable feedback (§5)."
91a46d3587e840fdb1b4a46d42ffca7c,bf2d676b63dd4264aedba2488dfbab48,liu2023geval0,c_r1pift,ai,True,False,True,liu2023geval,liu2023geval,True,Supported,Partially Supported,False,high,0.9,background,background,True,False,False,False,True,2,3,0.5,1.0,Prior work has documented both the usefulness and the biases of LLM evaluators.,Prior work has documented both the usefulness and the biases of LLM evaluators.,True,Prior work has documented both the usefulness and the biases of LLM evaluators.,,"Our work should be considered as a preliminary study on this issue, and more research is needed to fully understand the behavior of LLM-based evaluators to reduce its inherent bias towards LLMgenerated text. ||| We also propose analysis on the behavior of LLM-based evaluators, and highlight the potential concern of LLM-based evaluators having a bias towards the LLM-generated texts.","The
results show that G-EVAL can outperform existing
NLG evaluators by a large margin in terms of corre-
lation with human evaluations. ||| However, G-EVAL-4 always gives higher
scores to GPT-3.5 summaries than human-written
2We use G-EVAL-4 in this experiment, because its su-
periority in evaluating summarization tasks. ||| Our work should be considered as a preliminary
study on this issue, and more research is needed
to fully understand the behavior of LLM-based
evaluators to reduce its inherent bias towards LLM-
generated text."
